title	SECTITLE_END
ADAPT	SEC_START
at	SEC_CONTENT
SemEval-2018	dataset
Task	dataset
9	SEC_CONTENT
:	SEC_CONTENT
Skip	SEC_CONTENT
-	SEC_CONTENT
Gram	SEC_CONTENT
Word	SEC_CONTENT
Embeddings	SEC_CONTENT
for	SEC_CONTENT
Unsupervised	SEC_CONTENT
Hypernym	SEC_CONTENT
Discovery	SEC_CONTENT
in	SEC_CONTENT
Specialised	SEC_CONTENT
Corpora	SEC_END
abstract	SECTITLE_END
This	SEC_START
paper	SEC_CONTENT
describes	SEC_CONTENT
a	SEC_CONTENT
simple	SEC_CONTENT
but	SEC_CONTENT
competitive	SEC_CONTENT
unsupervised	SEC_CONTENT
system	SEC_CONTENT
for	SEC_CONTENT
hypernym	SEC_CONTENT
discovery	SEC_CONTENT
.	SEC_CONTENT
The	SEC_CONTENT
system	SEC_CONTENT
uses	SEC_CONTENT
skip	SEC_CONTENT
-	SEC_CONTENT
gram	SEC_CONTENT
word	SEC_CONTENT
embeddings	SEC_CONTENT
with	SEC_CONTENT
negative	SEC_CONTENT
sampling	SEC_CONTENT
,	SEC_CONTENT
trained	SEC_CONTENT
on	SEC_CONTENT
specialised	SEC_CONTENT
corpora	SEC_CONTENT
.	SEC_CONTENT
Candidate	SEC_CONTENT
hypernyms	SEC_CONTENT
for	SEC_CONTENT
an	SEC_CONTENT
input	SEC_CONTENT
word	SEC_CONTENT
are	SEC_CONTENT
predicted	SEC_CONTENT
based	SEC_CONTENT
on	SEC_CONTENT
cosine	SEC_CONTENT
similarity	SEC_CONTENT
scores	SEC_CONTENT
.	SEC_CONTENT
Two	SEC_CONTENT
sets	SEC_CONTENT
of	SEC_CONTENT
word	SEC_CONTENT
embedding	SEC_CONTENT
models	SEC_CONTENT
were	SEC_CONTENT
trained	SEC_CONTENT
separately	SEC_CONTENT
on	SEC_CONTENT
two	SEC_CONTENT
specialised	SEC_CONTENT
corpora	SEC_CONTENT
:	SEC_CONTENT
a	SEC_CONTENT
medical	SEC_CONTENT
corpus	SEC_CONTENT
and	SEC_CONTENT
a	SEC_CONTENT
music	SEC_CONTENT
industry	SEC_CONTENT
corpus	SEC_CONTENT
.	SEC_CONTENT
Our	SEC_CONTENT
system	SEC_CONTENT
scored	SEC_CONTENT
highest	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
medical	SEC_CONTENT
domain	SEC_CONTENT
among	SEC_CONTENT
the	SEC_CONTENT
competing	SEC_CONTENT
unsu	SEC_CONTENT
-	SEC_CONTENT
pervised	SEC_CONTENT
systems	SEC_CONTENT
but	SEC_CONTENT
performed	SEC_CONTENT
poorly	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
music	SEC_CONTENT
industry	SEC_CONTENT
domain	SEC_CONTENT
.	SEC_CONTENT
Our	SEC_CONTENT
approach	SEC_CONTENT
does	SEC_CONTENT
not	SEC_CONTENT
depend	SEC_CONTENT
on	SEC_CONTENT
any	SEC_CONTENT
external	SEC_CONTENT
data	SEC_CONTENT
other	SEC_CONTENT
than	SEC_CONTENT
raw	SEC_CONTENT
specialised	SEC_CONTENT
corpora	SEC_CONTENT
.	SEC_END
Introduction	SECTITLE_END
The	SEC_START
SemEval-2018	dataset
shared	dataset
task	dataset
on	SEC_CONTENT
Hypernymy	SEC_CONTENT
Discovery	SEC_CONTENT
sought	SEC_CONTENT
to	SEC_CONTENT
study	SEC_CONTENT
approaches	SEC_CONTENT
for	SEC_CONTENT
identifying	SEC_CONTENT
words	SEC_CONTENT
that	SEC_CONTENT
hold	SEC_CONTENT
a	SEC_CONTENT
hypernymic	SEC_CONTENT
relation	SEC_CONTENT
.	SEC_CONTENT
Two	SEC_CONTENT
words	SEC_CONTENT
have	SEC_CONTENT
a	SEC_CONTENT
hypernymic	SEC_CONTENT
relation	SEC_CONTENT
if	SEC_CONTENT
one	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
words	SEC_CONTENT
belongs	SEC_CONTENT
to	SEC_CONTENT
a	SEC_CONTENT
taxonomical	SEC_CONTENT
class	SEC_CONTENT
that	SEC_CONTENT
is	SEC_CONTENT
more	SEC_CONTENT
general	SEC_CONTENT
than	SEC_CONTENT
that	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
other	SEC_CONTENT
word	SEC_CONTENT
.	SEC_CONTENT
For	SEC_CONTENT
example	SEC_CONTENT
,	SEC_CONTENT
the	SEC_CONTENT
word	SEC_CONTENT
vehicle	SEC_CONTENT
belongs	SEC_CONTENT
to	SEC_CONTENT
a	SEC_CONTENT
more	SEC_CONTENT
general	SEC_CONTENT
taxonomical	SEC_CONTENT
class	SEC_CONTENT
than	SEC_CONTENT
car	SEC_CONTENT
does	SEC_CONTENT
,	SEC_CONTENT
as	SEC_CONTENT
car	SEC_CONTENT
is	SEC_CONTENT
a	SEC_CONTENT
type	SEC_CONTENT
of	SEC_CONTENT
vehicle	SEC_CONTENT
.	SEC_CONTENT
Hypernymy	SEC_CONTENT
can	SEC_CONTENT
be	SEC_CONTENT
seen	SEC_CONTENT
as	SEC_CONTENT
an	SEC_CONTENT
is	SEC_CONTENT
-	SEC_CONTENT
a	SEC_CONTENT
relationship	SEC_CONTENT
.	SEC_CONTENT
Hypernymy	SEC_CONTENT
has	SEC_CONTENT
been	SEC_CONTENT
studied	SEC_CONTENT
from	SEC_CONTENT
different	SEC_CONTENT
angles	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
natural	SEC_CONTENT
language	SEC_CONTENT
processing	SEC_CONTENT
literature	SEC_CONTENT
as	SEC_CONTENT
it	SEC_CONTENT
is	SEC_CONTENT
related	SEC_CONTENT
to	SEC_CONTENT
the	SEC_CONTENT
human	SEC_CONTENT
cognitive	SEC_CONTENT
ability	SEC_CONTENT
of	SEC_CONTENT
generalisation	SEC_CONTENT
.	SEC_END
This	SEC_START
shared	SEC_CONTENT
task	SEC_CONTENT
differs	SEC_CONTENT
from	SEC_CONTENT
recent	task
taxonomy	task
evaluation	task
tasks	task
(	SEC_CONTENT
)	SEC_CONTENT
by	SEC_CONTENT
concentrating	SEC_CONTENT
on	SEC_CONTENT
Hypernym	SEC_CONTENT
Discovery	SEC_CONTENT
:	SEC_CONTENT
the	SEC_CONTENT
task	SEC_CONTENT
of	SEC_CONTENT
predicting	SEC_CONTENT
(	SEC_CONTENT
discovering	SEC_CONTENT
)	SEC_CONTENT
n	SEC_CONTENT
hypernym	SEC_CONTENT
candidates	SEC_CONTENT
fora	SEC_CONTENT
given	SEC_CONTENT
input	SEC_CONTENT
word	SEC_CONTENT
,	SEC_CONTENT
within	SEC_CONTENT
the	SEC_CONTENT
vocabulary	SEC_CONTENT
of	SEC_CONTENT
a	SEC_CONTENT
specific	SEC_CONTENT
domain	SEC_CONTENT
.	SEC_CONTENT
This	SEC_CONTENT
shared	SEC_CONTENT
task	SEC_CONTENT
provided	SEC_CONTENT
a	SEC_CONTENT
general	SEC_CONTENT
language	SEC_CONTENT
domain	SEC_CONTENT
vocabulary	SEC_CONTENT
and	SEC_CONTENT
two	SEC_CONTENT
specialised	SEC_CONTENT
domain	SEC_CONTENT
vocabularies	SEC_CONTENT
in	SEC_CONTENT
English	SEC_CONTENT
:	SEC_CONTENT
medical	SEC_CONTENT
and	SEC_CONTENT
music	SEC_CONTENT
industry	SEC_CONTENT
.	SEC_CONTENT
For	SEC_CONTENT
each	SEC_CONTENT
vocabulary	SEC_CONTENT
,	SEC_CONTENT
a	SEC_CONTENT
reference	SEC_CONTENT
corpus	SEC_CONTENT
was	SEC_CONTENT
also	SEC_CONTENT
supplied	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
addition	SEC_CONTENT
to	SEC_CONTENT
these	SEC_CONTENT
English	SEC_CONTENT
vocabularies	SEC_CONTENT
,	SEC_CONTENT
general	SEC_CONTENT
language	SEC_CONTENT
domain	SEC_CONTENT
vocabularies	SEC_CONTENT
for	SEC_CONTENT
Spanish	SEC_CONTENT
and	SEC_CONTENT
Italian	SEC_CONTENT
were	SEC_CONTENT
also	SEC_CONTENT
provided	SEC_CONTENT
.	SEC_CONTENT
The	SEC_CONTENT
ADAPT	SEC_CONTENT
team	SEC_CONTENT
focused	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
two	SEC_CONTENT
specialised	SEC_CONTENT
domain	SEC_CONTENT
English	SEC_CONTENT
subtasks	SEC_CONTENT
by	SEC_CONTENT
developing	SEC_CONTENT
an	SEC_CONTENT
unsupervised	SEC_CONTENT
system	SEC_CONTENT
that	SEC_CONTENT
builds	SEC_CONTENT
word	SEC_CONTENT
embeddings	SEC_CONTENT
from	SEC_CONTENT
the	SEC_CONTENT
supplied	SEC_CONTENT
reference	SEC_CONTENT
corpora	SEC_CONTENT
for	SEC_CONTENT
these	SEC_CONTENT
domains	SEC_CONTENT
.	SEC_END
Word	SEC_START
embeddings	SEC_CONTENT
trained	SEC_CONTENT
on	SEC_CONTENT
large	SEC_CONTENT
corpora	SEC_CONTENT
have	SEC_CONTENT
been	SEC_CONTENT
shown	SEC_CONTENT
to	SEC_CONTENT
capture	SEC_CONTENT
semantic	SEC_CONTENT
relations	SEC_CONTENT
between	SEC_CONTENT
words	SEC_CONTENT
,	SEC_CONTENT
including	SEC_CONTENT
hypernym	SEC_CONTENT
-	SEC_CONTENT
hyponym	SEC_CONTENT
relations	SEC_CONTENT
.	SEC_CONTENT
The	SEC_CONTENT
word	SEC_CONTENT
embeddings	SEC_CONTENT
built	SEC_CONTENT
and	SEC_CONTENT
used	SEC_CONTENT
by	SEC_CONTENT
the	SEC_CONTENT
system	SEC_CONTENT
presented	SEC_CONTENT
here	SEC_CONTENT
exploit	SEC_CONTENT
this	SEC_CONTENT
property	SEC_CONTENT
.	SEC_CONTENT
Although	SEC_CONTENT
these	SEC_CONTENT
word	SEC_CONTENT
embeddings	SEC_CONTENT
do	SEC_CONTENT
not	SEC_CONTENT
distinguish	SEC_CONTENT
one	SEC_CONTENT
semantic	SEC_CONTENT
relation	SEC_CONTENT
from	SEC_CONTENT
another	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
expect	SEC_CONTENT
that	SEC_CONTENT
true	SEC_CONTENT
hypernyms	SEC_CONTENT
will	SEC_CONTENT
constitute	SEC_CONTENT
a	SEC_CONTENT
significant	SEC_CONTENT
proportion	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
predicted	SEC_CONTENT
candidate	SEC_CONTENT
hypernyms	SEC_CONTENT
.	SEC_CONTENT
Indeed	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
show	SEC_CONTENT
that	SEC_CONTENT
for	SEC_CONTENT
the	SEC_CONTENT
medical	SEC_CONTENT
domain	SEC_CONTENT
subtask	SEC_CONTENT
,	SEC_CONTENT
our	SEC_CONTENT
system	SEC_CONTENT
beats	SEC_CONTENT
the	SEC_CONTENT
other	SEC_CONTENT
unsupervised	SEC_CONTENT
systems	SEC_CONTENT
,	SEC_CONTENT
although	SEC_CONTENT
it	SEC_CONTENT
still	SEC_CONTENT
ranks	SEC_CONTENT
behind	SEC_CONTENT
the	SEC_CONTENT
supervised	SEC_CONTENT
systems	SEC_CONTENT
.	SEC_END
Even	SEC_START
though	SEC_CONTENT
unsupervised	SEC_CONTENT
systems	SEC_CONTENT
tend	SEC_CONTENT
to	SEC_CONTENT
rank	SEC_CONTENT
behind	SEC_CONTENT
supervised	SEC_CONTENT
systems	SEC_CONTENT
in	SEC_CONTENT
NLP	SEC_CONTENT
tasks	SEC_CONTENT
in	SEC_CONTENT
general	SEC_CONTENT
,	SEC_CONTENT
