title	SECTITLE_END
context2vec	SEC_START
:	SEC_CONTENT
Learning	SEC_CONTENT
Generic	SEC_CONTENT
Context	SEC_CONTENT
Embedding	SEC_CONTENT
with	SEC_CONTENT
Bidirectional	SEC_CONTENT
LSTM	SEC_END
abstract	SECTITLE_END
Context	SEC_START
representations	SEC_CONTENT
are	SEC_CONTENT
central	SEC_CONTENT
to	SEC_CONTENT
various	SEC_CONTENT
NLP	SEC_CONTENT
tasks	SEC_CONTENT
,	SEC_CONTENT
such	SEC_CONTENT
as	SEC_CONTENT
word	task
sense	task
disam	task
-	task
biguation	task
,	SEC_CONTENT
named	SEC_CONTENT
entity	SEC_CONTENT
recognition	SEC_CONTENT
,	SEC_CONTENT
co	SEC_CONTENT
-	SEC_CONTENT
reference	SEC_CONTENT
resolution	SEC_CONTENT
,	SEC_CONTENT
and	SEC_CONTENT
many	SEC_CONTENT
more	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
this	SEC_CONTENT
work	SEC_CONTENT
we	SEC_CONTENT
present	SEC_CONTENT
a	SEC_CONTENT
neural	SEC_CONTENT
model	SEC_CONTENT
for	SEC_CONTENT
efficiently	SEC_CONTENT
learning	SEC_CONTENT
a	SEC_CONTENT
generic	SEC_CONTENT
context	SEC_CONTENT
embedding	SEC_CONTENT
function	SEC_CONTENT
from	SEC_CONTENT
large	SEC_CONTENT
corpora	SEC_CONTENT
,	SEC_CONTENT
using	SEC_CONTENT
bidirectional	SEC_CONTENT
LSTM	SEC_CONTENT
.	SEC_CONTENT
With	SEC_CONTENT
a	SEC_CONTENT
very	SEC_CONTENT
simple	SEC_CONTENT
application	SEC_CONTENT
of	SEC_CONTENT
our	SEC_CONTENT
context	SEC_CONTENT
representations	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
manage	SEC_CONTENT
to	SEC_CONTENT
surpass	SEC_CONTENT
or	SEC_CONTENT
nearly	SEC_CONTENT
reach	SEC_CONTENT
state	SEC_CONTENT
-	SEC_CONTENT
of	SEC_CONTENT
-	SEC_CONTENT
the	SEC_CONTENT
-	SEC_CONTENT
art	SEC_CONTENT
results	SEC_CONTENT
on	SEC_CONTENT
sentence	SEC_CONTENT
completion	SEC_CONTENT
,	SEC_CONTENT
lexical	SEC_CONTENT
substitution	SEC_CONTENT
and	SEC_CONTENT
word	SEC_CONTENT
sense	SEC_CONTENT
disambiguation	SEC_CONTENT
tasks	SEC_CONTENT
,	SEC_CONTENT
while	SEC_CONTENT
substantially	SEC_CONTENT
outperforming	SEC_CONTENT
the	SEC_CONTENT
popular	SEC_CONTENT
context	SEC_CONTENT
representation	SEC_CONTENT
of	SEC_CONTENT
averaged	SEC_CONTENT
word	SEC_CONTENT
em	SEC_CONTENT
-	SEC_CONTENT
beddings	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
release	SEC_CONTENT
our	SEC_CONTENT
code	SEC_CONTENT
and	SEC_CONTENT
pre	SEC_CONTENT
-	SEC_CONTENT
trained	SEC_CONTENT
models	SEC_CONTENT
,	SEC_CONTENT
suggesting	SEC_CONTENT
they	SEC_CONTENT
could	SEC_CONTENT
be	SEC_CONTENT
useful	SEC_CONTENT
in	SEC_CONTENT
a	SEC_CONTENT
wide	SEC_CONTENT
variety	SEC_CONTENT
of	SEC_CONTENT
NLP	SEC_CONTENT
tasks	SEC_CONTENT
.	SEC_END
Introduction	SECTITLE_END
Generic	SEC_START
word	SEC_CONTENT
embeddings	SEC_CONTENT
capture	SEC_CONTENT
semantic	SEC_CONTENT
and	SEC_CONTENT
syntactic	SEC_CONTENT
information	SEC_CONTENT
about	SEC_CONTENT
individual	SEC_CONTENT
words	SEC_CONTENT
in	SEC_CONTENT
a	SEC_CONTENT
compact	SEC_CONTENT
low	SEC_CONTENT
-	SEC_CONTENT
dimensional	SEC_CONTENT
representation	SEC_CONTENT
.	SEC_CONTENT
While	SEC_CONTENT
they	SEC_CONTENT
are	SEC_CONTENT
trained	SEC_CONTENT
to	SEC_CONTENT
optimize	SEC_CONTENT
a	SEC_CONTENT
generic	SEC_CONTENT
taskindependent	SEC_CONTENT
objective	SEC_CONTENT
function	SEC_CONTENT
,	SEC_CONTENT
word	SEC_CONTENT
embeddings	SEC_CONTENT
were	SEC_CONTENT
found	SEC_CONTENT
useful	SEC_CONTENT
in	SEC_CONTENT
abroad	SEC_CONTENT
range	SEC_CONTENT
of	SEC_CONTENT
NLP	SEC_CONTENT
tasks	SEC_CONTENT
,	SEC_CONTENT
making	SEC_CONTENT
an	SEC_CONTENT
overall	SEC_CONTENT
huge	SEC_CONTENT
impact	SEC_CONTENT
in	SEC_CONTENT
recent	SEC_CONTENT
years	SEC_CONTENT
.	SEC_CONTENT
A	SEC_CONTENT
major	SEC_CONTENT
advancement	SEC_CONTENT
in	SEC_CONTENT
this	SEC_CONTENT
field	SEC_CONTENT
was	SEC_CONTENT
the	SEC_CONTENT
introduction	SEC_CONTENT
of	SEC_CONTENT
highly	SEC_CONTENT
efficient	SEC_CONTENT
models	SEC_CONTENT
,	SEC_CONTENT
such	SEC_CONTENT
as	SEC_CONTENT
word2vec	SEC_CONTENT
(	SEC_CONTENT
)	SEC_CONTENT
and	SEC_CONTENT
GloVe	SEC_CONTENT
)	SEC_CONTENT
,	SEC_CONTENT
for	SEC_CONTENT
learning	SEC_CONTENT
generic	SEC_CONTENT
word	SEC_CONTENT
embeddings	SEC_CONTENT
from	SEC_CONTENT
very	SEC_CONTENT
large	SEC_CONTENT
corpora	SEC_CONTENT
.	SEC_CONTENT
Capturing	SEC_CONTENT
information	SEC_CONTENT
from	SEC_CONTENT
such	SEC_CONTENT
corpora	SEC_CONTENT
substantially	SEC_CONTENT
increased	SEC_CONTENT
the	SEC_CONTENT
value	SEC_CONTENT
of	SEC_CONTENT
word	SEC_CONTENT
embeddings	SEC_CONTENT
to	SEC_CONTENT
both	SEC_CONTENT
unsupervised	SEC_CONTENT
and	SEC_CONTENT
semi	SEC_CONTENT
-	SEC_CONTENT
supervised	SEC_CONTENT
NLP	SEC_CONTENT
tasks	SEC_CONTENT
.	SEC_END
To	SEC_START
make	SEC_CONTENT
inferences	SEC_CONTENT
regarding	SEC_CONTENT
a	SEC_CONTENT
concrete	SEC_CONTENT
target	SEC_CONTENT
word	SEC_CONTENT
instance	SEC_CONTENT
,	SEC_CONTENT
good	SEC_CONTENT
representations	SEC_CONTENT
of	SEC_CONTENT
both	SEC_CONTENT
the	SEC_CONTENT
target	SEC_CONTENT
word	SEC_CONTENT
type	SEC_CONTENT
and	SEC_CONTENT
the	SEC_CONTENT
given	SEC_CONTENT
context	SEC_CONTENT
are	SEC_CONTENT
helpful	SEC_CONTENT
.	SEC_CONTENT
For	SEC_CONTENT
example	SEC_CONTENT
,	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
sentence	SEC_CONTENT
"	SEC_CONTENT
I	SEC_CONTENT
ca	SEC_CONTENT
n't	SEC_CONTENT
find	SEC_CONTENT
"	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
need	SEC_CONTENT
to	SEC_CONTENT
consider	SEC_CONTENT
both	SEC_CONTENT
the	SEC_CONTENT
target	SEC_CONTENT
word	SEC_CONTENT
April	SEC_CONTENT
and	SEC_CONTENT
its	SEC_CONTENT
context	SEC_CONTENT
"	SEC_CONTENT
I	SEC_CONTENT
ca	SEC_CONTENT
n't	SEC_CONTENT
find	SEC_CONTENT
[	SEC_CONTENT
]	SEC_CONTENT
"	SEC_CONTENT
to	SEC_CONTENT
infer	SEC_CONTENT
that	SEC_CONTENT
April	SEC_CONTENT
probably	SEC_CONTENT
refers	SEC_CONTENT
