title	SECTITLE_END
RESIDE	SEC_START
:	SEC_CONTENT
Improving	SEC_CONTENT
Distantly	task
-	task
Supervised	task
Neural	task
Relation	task
Extraction	task
using	SEC_CONTENT
Side	SEC_CONTENT
Information	SEC_END
abstract	SECTITLE_END
Distantly	SEC_START
-	SEC_CONTENT
supervised	SEC_CONTENT
Relation	SEC_CONTENT
Extraction	SEC_CONTENT
(	SEC_CONTENT
RE	SEC_CONTENT
)	SEC_CONTENT
methods	SEC_CONTENT
train	SEC_CONTENT
an	task
extractor	task
by	SEC_CONTENT
automatically	SEC_CONTENT
aligning	SEC_CONTENT
relation	SEC_CONTENT
instances	SEC_CONTENT
in	SEC_CONTENT
a	SEC_CONTENT
Knowledge	SEC_CONTENT
Base	SEC_CONTENT
(	SEC_CONTENT
KB	SEC_CONTENT
)	SEC_CONTENT
with	SEC_CONTENT
unstructured	SEC_CONTENT
text	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
addition	SEC_CONTENT
to	SEC_CONTENT
relation	SEC_CONTENT
instances	SEC_CONTENT
,	SEC_CONTENT
KBs	SEC_CONTENT
often	SEC_CONTENT
contain	SEC_CONTENT
other	SEC_CONTENT
relevant	SEC_CONTENT
side	SEC_CONTENT
information	SEC_CONTENT
,	SEC_CONTENT
such	SEC_CONTENT
as	SEC_CONTENT
aliases	SEC_CONTENT
of	SEC_CONTENT
relations	SEC_CONTENT
(	SEC_CONTENT
e.g.	SEC_CONTENT
,	SEC_CONTENT
founded	SEC_CONTENT
and	SEC_CONTENT
co	SEC_CONTENT
-	SEC_CONTENT
founded	SEC_CONTENT
are	SEC_CONTENT
aliases	SEC_CONTENT
for	SEC_CONTENT
the	SEC_CONTENT
relation	SEC_CONTENT
founderOfCompany	SEC_CONTENT
)	SEC_CONTENT
.	SEC_CONTENT
RE	SEC_CONTENT
models	SEC_CONTENT
usually	SEC_CONTENT
ignore	SEC_CONTENT
such	SEC_CONTENT
readily	SEC_CONTENT
available	SEC_CONTENT
side	SEC_CONTENT
information	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
this	SEC_CONTENT
paper	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
propose	SEC_CONTENT
RESIDE	SEC_CONTENT
,	SEC_CONTENT
a	SEC_CONTENT
distantly	SEC_CONTENT
-	SEC_CONTENT
supervised	SEC_CONTENT
neural	SEC_CONTENT
relation	SEC_CONTENT
extraction	SEC_CONTENT
method	SEC_CONTENT
which	SEC_CONTENT
utilizes	SEC_CONTENT
additional	SEC_CONTENT
side	SEC_CONTENT
information	SEC_CONTENT
from	SEC_CONTENT
KBs	SEC_CONTENT
for	SEC_CONTENT
improved	SEC_CONTENT
relation	SEC_CONTENT
extraction	SEC_CONTENT
.	SEC_CONTENT
It	SEC_CONTENT
uses	SEC_CONTENT
entity	SEC_CONTENT
type	SEC_CONTENT
and	SEC_CONTENT
relation	SEC_CONTENT
alias	SEC_CONTENT
information	SEC_CONTENT
for	SEC_CONTENT
