title	SECTITLE_END
Improving	SEC_START
Language	task
Understanding	task
by	SEC_CONTENT
Generative	SEC_CONTENT
Pre	SEC_CONTENT
-	SEC_CONTENT
Training	SEC_END
abstract	SECTITLE_END
Natural	SEC_START
language	task
understanding	task
comprises	SEC_CONTENT
a	SEC_CONTENT
wide	SEC_CONTENT
range	SEC_CONTENT
of	SEC_CONTENT
diverse	SEC_CONTENT
tasks	SEC_CONTENT
such	SEC_CONTENT
as	SEC_CONTENT
textual	SEC_CONTENT
entailment	SEC_CONTENT
,	SEC_CONTENT
question	SEC_CONTENT
answering	SEC_CONTENT
,	SEC_CONTENT
semantic	SEC_CONTENT
similarity	SEC_CONTENT
assessment	SEC_CONTENT
,	SEC_CONTENT
and	SEC_CONTENT
document	SEC_CONTENT
classification	SEC_CONTENT
.	SEC_CONTENT
Although	SEC_CONTENT
large	SEC_CONTENT
unlabeled	SEC_CONTENT
text	SEC_CONTENT
corpora	SEC_CONTENT
are	SEC_CONTENT
abundant	SEC_CONTENT
,	SEC_CONTENT
labeled	SEC_CONTENT
data	SEC_CONTENT
for	SEC_CONTENT
learning	SEC_CONTENT
these	SEC_CONTENT
specific	SEC_CONTENT
tasks	SEC_CONTENT
is	SEC_CONTENT
scarce	SEC_CONTENT
,	SEC_CONTENT
making	SEC_CONTENT
it	SEC_CONTENT
challenging	SEC_CONTENT
for	SEC_CONTENT
discriminatively	SEC_CONTENT
trained	SEC_CONTENT
models	SEC_CONTENT
to	SEC_CONTENT
perform	SEC_CONTENT
adequately	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
demonstrate	SEC_CONTENT
that	SEC_CONTENT
large	SEC_CONTENT
gains	SEC_CONTENT
on	SEC_CONTENT
these	SEC_CONTENT
tasks	SEC_CONTENT
can	SEC_CONTENT
be	SEC_CONTENT
realized	SEC_CONTENT
by	SEC_CONTENT
generative	SEC_CONTENT
pre	SEC_CONTENT
-	SEC_CONTENT
training	SEC_CONTENT
of	SEC_CONTENT
a	SEC_CONTENT
language	SEC_CONTENT
model	SEC_CONTENT
on	SEC_CONTENT
a	SEC_CONTENT
diverse	SEC_CONTENT
corpus	SEC_CONTENT
of	SEC_CONTENT
unlabeled	SEC_CONTENT
text	SEC_CONTENT
,	SEC_CONTENT
followed	SEC_CONTENT
by	SEC_CONTENT
discriminative	SEC_CONTENT
fine	SEC_CONTENT
-	SEC_CONTENT
tuning	SEC_CONTENT
on	SEC_CONTENT
each	SEC_CONTENT
specific	SEC_CONTENT
task	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
contrast	SEC_CONTENT
to	SEC_CONTENT
previous	SEC_CONTENT
approaches	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
make	SEC_CONTENT
use	SEC_CONTENT
of	SEC_CONTENT
task	SEC_CONTENT
-	SEC_CONTENT
aware	SEC_CONTENT
input	SEC_CONTENT
transformations	SEC_CONTENT
during	SEC_CONTENT
fine	SEC_CONTENT
-	SEC_CONTENT
tuning	SEC_CONTENT
to	SEC_CONTENT
achieve	SEC_CONTENT
effective	SEC_CONTENT
transfer	SEC_CONTENT
while	SEC_CONTENT
requiring	SEC_CONTENT
minimal	SEC_CONTENT
changes	SEC_CONTENT
to	SEC_CONTENT
the	SEC_CONTENT
model	SEC_CONTENT
architecture	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
demonstrate	SEC_CONTENT
the	SEC_CONTENT
effectiveness	SEC_CONTENT
of	SEC_CONTENT
our	SEC_CONTENT
approach	SEC_CONTENT
on	SEC_CONTENT
a	SEC_CONTENT
wide	SEC_CONTENT
range	SEC_CONTENT
of	SEC_CONTENT
benchmarks	SEC_CONTENT
for	SEC_CONTENT
natural	SEC_CONTENT
language	SEC_CONTENT
understanding	SEC_CONTENT
.	SEC_CONTENT
Our	SEC_CONTENT
general	SEC_CONTENT
task	SEC_CONTENT
-	SEC_CONTENT
agnostic	SEC_CONTENT
model	SEC_CONTENT
outperforms	SEC_CONTENT
discriminatively	SEC_CONTENT
trained	SEC_CONTENT
models	SEC_CONTENT
that	SEC_CONTENT
use	SEC_CONTENT
architectures	SEC_CONTENT
specifically	SEC_CONTENT
crafted	SEC_CONTENT
for	SEC_CONTENT
each	SEC_CONTENT
task	SEC_CONTENT
,	SEC_CONTENT
significantly	SEC_CONTENT
improving	SEC_CONTENT
upon	SEC_CONTENT
the	SEC_CONTENT
state	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
art	SEC_CONTENT
in	SEC_CONTENT
9	SEC_CONTENT
out	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
12	SEC_CONTENT
tasks	SEC_CONTENT
studied	SEC_CONTENT
.	SEC_CONTENT
For	SEC_CONTENT
instance	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
achieve	SEC_CONTENT
absolute	SEC_CONTENT
improvements	SEC_CONTENT
of	SEC_CONTENT
8.9	SEC_CONTENT
%	SEC_CONTENT
on	SEC_CONTENT
commonsense	SEC_CONTENT
reasoning	SEC_CONTENT
(	SEC_CONTENT
Stories	SEC_CONTENT
Cloze	SEC_CONTENT
Test	SEC_CONTENT
)	SEC_CONTENT
,	SEC_CONTENT
5.7	SEC_CONTENT
%	SEC_CONTENT
on	SEC_CONTENT
question	SEC_CONTENT
answering	SEC_CONTENT
(	SEC_CONTENT
RACE	SEC_CONTENT
)	SEC_CONTENT
,	SEC_CONTENT
and	SEC_CONTENT
1.5	SEC_CONTENT
%	SEC_CONTENT
on	SEC_CONTENT
textual	SEC_CONTENT
entailment	SEC_CONTENT
(	SEC_CONTENT
MultiNLI	SEC_CONTENT
)	SEC_CONTENT
.	SEC_END
Introduction	SECTITLE_END
The	SEC_START
ability	SEC_CONTENT
to	SEC_CONTENT
learn	SEC_CONTENT
effectively	SEC_CONTENT
from	SEC_CONTENT
raw	SEC_CONTENT
text	SEC_CONTENT
is	SEC_CONTENT
