title	SECTITLE_END
A	SEC_START
DEEP	SEC_CONTENT
REINFORCED	SEC_CONTENT
MODEL	SEC_CONTENT
FOR	SEC_CONTENT
ABSTRACTIVE	task
SUMMARIZATION	SEC_END
abstract	SECTITLE_END
Attentional	SEC_START
,	SEC_CONTENT
RNN	SEC_CONTENT
-	SEC_CONTENT
based	SEC_CONTENT
encoder	SEC_CONTENT
-	SEC_CONTENT
decoder	SEC_CONTENT
models	SEC_CONTENT
for	SEC_CONTENT
abstractive	task
summarization	task
have	SEC_CONTENT
achieved	SEC_CONTENT
good	SEC_CONTENT
performance	SEC_CONTENT
on	SEC_CONTENT
short	SEC_CONTENT
input	SEC_CONTENT
and	SEC_CONTENT
output	SEC_CONTENT
sequences	SEC_CONTENT
.	SEC_CONTENT
For	SEC_CONTENT
longer	SEC_CONTENT
documents	SEC_CONTENT
and	SEC_CONTENT
summaries	SEC_CONTENT
however	SEC_CONTENT
these	SEC_CONTENT
models	SEC_CONTENT
often	SEC_CONTENT
include	SEC_CONTENT
repetitive	SEC_CONTENT
and	SEC_CONTENT
incoherent	SEC_CONTENT
phrases	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
introduce	SEC_CONTENT
a	SEC_CONTENT
neural	SEC_CONTENT
network	SEC_CONTENT
model	SEC_CONTENT
with	SEC_CONTENT
a	SEC_CONTENT
novel	SEC_CONTENT
intra	SEC_CONTENT
-	SEC_CONTENT
attention	SEC_CONTENT
that	SEC_CONTENT
attends	SEC_CONTENT
over	SEC_CONTENT
the	SEC_CONTENT
input	SEC_CONTENT
and	SEC_CONTENT
continuously	SEC_CONTENT
generated	SEC_CONTENT
output	SEC_CONTENT
separately	SEC_CONTENT
,	SEC_CONTENT
and	SEC_CONTENT
anew	SEC_CONTENT
training	SEC_CONTENT
method	SEC_CONTENT
that	SEC_CONTENT
combines	SEC_CONTENT
standard	SEC_CONTENT
supervised	SEC_CONTENT
word	SEC_CONTENT
prediction	SEC_CONTENT
and	SEC_CONTENT
reinforcement	SEC_CONTENT
learning	SEC_CONTENT
(	SEC_CONTENT
RL	SEC_CONTENT
)	SEC_CONTENT
.	SEC_CONTENT
Models	SEC_CONTENT
trained	SEC_CONTENT
only	SEC_CONTENT
with	SEC_CONTENT
supervised	SEC_CONTENT
learning	SEC_CONTENT
often	SEC_CONTENT
exhibit	SEC_CONTENT
"	SEC_CONTENT
exposure	SEC_CONTENT
bias"-they	SEC_CONTENT
assume	SEC_CONTENT
ground	SEC_CONTENT
truth	SEC_CONTENT
is	SEC_CONTENT
provided	SEC_CONTENT
at	SEC_CONTENT
each	SEC_CONTENT
step	SEC_CONTENT
during	SEC_CONTENT
training	SEC_CONTENT
.	SEC_CONTENT
However	SEC_CONTENT
,	SEC_CONTENT
when	SEC_CONTENT
standard	SEC_CONTENT
word	SEC_CONTENT
prediction	SEC_CONTENT
is	SEC_CONTENT
combined	SEC_CONTENT
with	SEC_CONTENT
the	SEC_CONTENT
global	SEC_CONTENT
sequence	SEC_CONTENT
prediction	SEC_CONTENT
training	SEC_CONTENT
of	SEC_CONTENT
RL	SEC_CONTENT
the	SEC_CONTENT
resulting	SEC_CONTENT
summaries	SEC_CONTENT
become	SEC_CONTENT
more	SEC_CONTENT
readable	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
evaluate	SEC_CONTENT
this	SEC_CONTENT
model	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
CNN	SEC_CONTENT
/	SEC_CONTENT
Daily	SEC_CONTENT
Mail	SEC_CONTENT
and	SEC_CONTENT
New	SEC_CONTENT
York	SEC_CONTENT
Times	SEC_CONTENT
datasets	SEC_CONTENT
.	SEC_CONTENT
Our	SEC_CONTENT
model	SEC_CONTENT
obtains	SEC_CONTENT
a	SEC_CONTENT
41.16	SEC_CONTENT
ROUGE-1	SEC_CONTENT
score	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
CNN	SEC_CONTENT
/	SEC_CONTENT
Daily	SEC_CONTENT
Mail	SEC_CONTENT
dataset	SEC_CONTENT
,	SEC_CONTENT
an	SEC_CONTENT
improvement	SEC_CONTENT
over	SEC_CONTENT
previous	SEC_CONTENT
state	SEC_CONTENT
-	SEC_CONTENT
of	SEC_CONTENT
-	SEC_CONTENT
the	SEC_CONTENT
-	SEC_CONTENT
art	SEC_CONTENT
models	SEC_CONTENT
.	SEC_CONTENT
Human	SEC_CONTENT
evaluation	SEC_CONTENT
also	SEC_CONTENT
shows	SEC_CONTENT
that	SEC_CONTENT
our	SEC_CONTENT
model	SEC_CONTENT
produces	SEC_CONTENT
higher	SEC_CONTENT
quality	SEC_CONTENT
summaries	SEC_CONTENT
.	SEC_END
INTRODUCTION	SECTITLE_END
Text	SEC_START
summarization	task
is	SEC_CONTENT
the	SEC_CONTENT
process	SEC_CONTENT
of	SEC_CONTENT
automatically	SEC_CONTENT
generating	SEC_CONTENT
natural	SEC_CONTENT
language	SEC_CONTENT
summaries	SEC_CONTENT
from	SEC_CONTENT
an	SEC_CONTENT
input	SEC_CONTENT
document	SEC_CONTENT
while	SEC_CONTENT
retaining	SEC_CONTENT
the	SEC_CONTENT
important	SEC_CONTENT
points	SEC_CONTENT
.	SEC_CONTENT
By	SEC_CONTENT
condensing	SEC_CONTENT
large	SEC_CONTENT
quantities	SEC_CONTENT
of	SEC_CONTENT
information	SEC_CONTENT
into	SEC_CONTENT
short	SEC_CONTENT
,	SEC_CONTENT
informative	SEC_CONTENT
summaries	SEC_CONTENT
,	SEC_CONTENT
summarization	SEC_CONTENT
can	SEC_CONTENT
aid	SEC_CONTENT
many	SEC_CONTENT
downstream	SEC_CONTENT
applications	SEC_CONTENT
such	SEC_CONTENT
as	SEC_CONTENT
creating	SEC_CONTENT
news	SEC_CONTENT
digests	SEC_CONTENT
,	SEC_CONTENT
search	SEC_CONTENT
,	SEC_CONTENT
and	SEC_CONTENT
report	SEC_CONTENT
generation	SEC_CONTENT
.	SEC_END
There	SEC_START
are	SEC_CONTENT
two	SEC_CONTENT
prominent	SEC_CONTENT
types	SEC_CONTENT
of	SEC_CONTENT
summarization	task
algorithms	task
.	SEC_CONTENT
First	SEC_CONTENT
,	SEC_CONTENT
extractive	SEC_CONTENT
summarization	SEC_CONTENT
systems	SEC_CONTENT
form	SEC_CONTENT
summaries	SEC_CONTENT
by	SEC_CONTENT
copying	SEC_CONTENT
parts	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
input	SEC_CONTENT
(	SEC_CONTENT
.	SEC_CONTENT
Second	SEC_CONTENT
,	SEC_CONTENT
abstractive	SEC_CONTENT
summarization	SEC_CONTENT
systems	SEC_CONTENT
generate	SEC_CONTENT
new	SEC_CONTENT
phrases	SEC_CONTENT
,	SEC_CONTENT
possibly	SEC_CONTENT
rephrasing	SEC_CONTENT
or	SEC_CONTENT
using	SEC_CONTENT
words	SEC_CONTENT
that	SEC_CONTENT
were	SEC_CONTENT
not	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
original	SEC_CONTENT
text	SEC_CONTENT
(	SEC_CONTENT
.	SEC_END
Neural	SEC_START
network	SEC_CONTENT
models	SEC_CONTENT
(	SEC_CONTENT
)	SEC_CONTENT
based	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
attentional	SEC_CONTENT
encoder	SEC_CONTENT
-	SEC_CONTENT
decoder	SEC_CONTENT
model	SEC_CONTENT
for	SEC_CONTENT
machine	SEC_CONTENT
translation	SEC_CONTENT
(	SEC_CONTENT
were	SEC_CONTENT
able	SEC_CONTENT
to	SEC_CONTENT
generate	SEC_CONTENT
abstractive	SEC_CONTENT
summaries	SEC_CONTENT
with	SEC_CONTENT
high	SEC_CONTENT
ROUGE	SEC_CONTENT
scores	SEC_CONTENT
.	SEC_CONTENT
However	SEC_CONTENT
,	SEC_CONTENT
these	SEC_CONTENT
systems	SEC_CONTENT
have	SEC_CONTENT
typically	SEC_CONTENT
been	SEC_CONTENT
used	SEC_CONTENT
for	SEC_CONTENT
summarizing	SEC_CONTENT
short	SEC_CONTENT
input	SEC_CONTENT
sequences	SEC_CONTENT
(	SEC_CONTENT
one	SEC_CONTENT
or	SEC_CONTENT
two	SEC_CONTENT
sentences	SEC_CONTENT
)	SEC_CONTENT
to	SEC_CONTENT
generate	SEC_CONTENT
even	SEC_CONTENT
shorter	SEC_CONTENT
summaries	SEC_CONTENT
.	SEC_CONTENT
For	SEC_CONTENT
example	SEC_CONTENT
,	SEC_CONTENT
the	task
summaries	task
on	SEC_CONTENT
the	SEC_CONTENT
DUC-2004	SEC_CONTENT
dataset	SEC_CONTENT
generated	SEC_CONTENT
by	SEC_CONTENT
the	SEC_CONTENT
state	SEC_CONTENT
-	SEC_CONTENT
of	SEC_CONTENT
-	SEC_CONTENT
the	SEC_CONTENT
-	SEC_CONTENT
art	SEC_CONTENT
system	SEC_CONTENT
by	SEC_CONTENT
are	SEC_CONTENT
limited	SEC_CONTENT
to	SEC_CONTENT
75	SEC_CONTENT
characters	SEC_CONTENT
.	SEC_CONTENT
 	SEC_CONTENT
also	SEC_CONTENT
applied	SEC_CONTENT
their	SEC_CONTENT
abstractive	SEC_CONTENT
summarization	SEC_CONTENT
model	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
CNN	SEC_CONTENT
/	SEC_CONTENT
Daily	SEC_CONTENT
Mail	SEC_CONTENT
dataset	SEC_CONTENT
(	SEC_CONTENT
,	SEC_CONTENT
which	SEC_CONTENT
contains	SEC_CONTENT
input	SEC_CONTENT
sequences	SEC_CONTENT
of	SEC_CONTENT
up	SEC_CONTENT
to	SEC_CONTENT
800	SEC_CONTENT
tokens	SEC_CONTENT
and	SEC_CONTENT
multisentence	SEC_CONTENT
summaries	SEC_CONTENT
of	SEC_CONTENT
up	SEC_CONTENT
to	SEC_CONTENT
100	SEC_CONTENT
tokens	SEC_CONTENT
.	SEC_CONTENT
But	SEC_CONTENT
their	SEC_CONTENT
analysis	SEC_CONTENT
illustrates	SEC_CONTENT
a	SEC_CONTENT
key	SEC_CONTENT
problem	SEC_CONTENT
with	SEC_CONTENT
attentional	SEC_CONTENT
encoder	SEC_CONTENT
-	SEC_CONTENT
decoder	SEC_CONTENT
models	SEC_CONTENT
:	SEC_CONTENT
they	SEC_CONTENT
often	SEC_CONTENT
generate	SEC_CONTENT
unnatural	SEC_CONTENT
summaries	SEC_CONTENT
consisting	SEC_CONTENT
of	SEC_CONTENT
repeated	SEC_CONTENT
phrases	SEC_CONTENT
.	SEC_END
We	SEC_START
present	SEC_CONTENT
anew	task
abstractive	task
summarization	task
model	task
that	SEC_CONTENT
achieves	SEC_CONTENT
state	SEC_CONTENT
-	SEC_CONTENT
of	SEC_CONTENT
-	SEC_CONTENT
the	SEC_CONTENT
-	SEC_CONTENT
art	SEC_CONTENT
results	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
CNN	SEC_CONTENT
/	SEC_CONTENT
Daily	SEC_CONTENT
Mail	SEC_CONTENT
and	SEC_CONTENT
similarly	SEC_CONTENT
good	SEC_CONTENT
results	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
New	SEC_CONTENT
York	SEC_CONTENT
Times	SEC_CONTENT
dataset	SEC_CONTENT
(	SEC_CONTENT
NYT	SEC_CONTENT
)	SEC_CONTENT
.	SEC_CONTENT
To	SEC_CONTENT
our	SEC_CONTENT
knowledge	SEC_CONTENT
,	SEC_CONTENT
this	SEC_CONTENT
is	SEC_CONTENT
the	SEC_CONTENT
first	SEC_CONTENT
end	SEC_CONTENT
-	SEC_CONTENT
to	SEC_CONTENT
-	SEC_CONTENT
end	SEC_CONTENT
model	SEC_CONTENT
for	SEC_CONTENT
abstractive	SEC_CONTENT
summarization	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
NYT	SEC_CONTENT
dataset	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
introduce	SEC_CONTENT
a	SEC_CONTENT
key	SEC_CONTENT
attention	SEC_CONTENT
mechanism	SEC_CONTENT
and	SEC_CONTENT
anew	SEC_CONTENT
learning	SEC_CONTENT
objective	SEC_CONTENT
to	SEC_CONTENT
address	SEC_CONTENT
the	SEC_CONTENT
:	SEC_CONTENT
Illustration	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
encoder	SEC_CONTENT
and	SEC_CONTENT
decoder	SEC_CONTENT
attention	SEC_CONTENT
functions	SEC_CONTENT
combined	SEC_CONTENT
.	SEC_CONTENT
The	SEC_CONTENT
two	SEC_CONTENT
context	SEC_CONTENT
vectors	SEC_CONTENT
(	SEC_CONTENT
marked	SEC_CONTENT
"	SEC_CONTENT
C	SEC_CONTENT
"	SEC_CONTENT
)	SEC_CONTENT
are	SEC_CONTENT
computed	SEC_CONTENT
from	SEC_CONTENT
attending	SEC_CONTENT
over	SEC_CONTENT
the	SEC_CONTENT
encoder	SEC_CONTENT
hidden	SEC_CONTENT
states	SEC_CONTENT
and	SEC_CONTENT
decoder	SEC_CONTENT
hidden	SEC_CONTENT
states	SEC_CONTENT
.	SEC_CONTENT
Using	SEC_CONTENT
these	SEC_CONTENT
two	SEC_CONTENT
contexts	SEC_CONTENT
and	SEC_CONTENT
the	SEC_CONTENT
current	SEC_CONTENT
decoder	SEC_CONTENT
hidden	SEC_CONTENT
state	SEC_CONTENT
(	SEC_CONTENT
"	SEC_CONTENT
H	SEC_CONTENT
"	SEC_CONTENT
)	SEC_CONTENT
,	SEC_CONTENT
anew	SEC_CONTENT
word	SEC_CONTENT
is	SEC_CONTENT
generated	SEC_CONTENT
and	SEC_CONTENT
added	SEC_CONTENT
to	SEC_CONTENT
the	SEC_CONTENT
output	SEC_CONTENT
sequence	SEC_CONTENT
.	SEC_CONTENT
repeating	SEC_CONTENT
phrase	SEC_CONTENT
problem	SEC_CONTENT
:	SEC_CONTENT
(	SEC_CONTENT
i	SEC_CONTENT
)	SEC_CONTENT
we	SEC_CONTENT
use	SEC_CONTENT
an	SEC_CONTENT
intra	SEC_CONTENT
-	SEC_CONTENT
temporal	SEC_CONTENT
attention	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
encoder	SEC_CONTENT
that	SEC_CONTENT
records	SEC_CONTENT
previous	SEC_CONTENT
attention	SEC_CONTENT
weights	SEC_CONTENT
for	SEC_CONTENT
each	SEC_CONTENT
of	SEC_CONTENT
the	SEC_CONTENT
input	SEC_CONTENT
tokens	SEC_CONTENT
while	SEC_CONTENT
a	SEC_CONTENT
sequential	SEC_CONTENT
intra	SEC_CONTENT
-	SEC_CONTENT
attention	SEC_CONTENT
model	SEC_CONTENT
in	SEC_CONTENT
the	SEC_CONTENT
decoder	SEC_CONTENT
takes	SEC_CONTENT
into	SEC_CONTENT
account	SEC_CONTENT
which	SEC_CONTENT
words	SEC_CONTENT
have	SEC_CONTENT
already	SEC_CONTENT
been	SEC_CONTENT
generated	SEC_CONTENT
by	SEC_CONTENT
the	SEC_CONTENT
decoder	SEC_CONTENT
.	SEC_CONTENT
(	SEC_CONTENT
ii	SEC_CONTENT
)	SEC_CONTENT
we	SEC_CONTENT
propose	SEC_CONTENT
anew	SEC_CONTENT
objective	SEC_CONTENT
function	SEC_CONTENT
by	SEC_CONTENT
combining	SEC_CONTENT
the	SEC_CONTENT
maximum	SEC_CONTENT
-	SEC_CONTENT
likelihood	SEC_CONTENT
cross	SEC_CONTENT
-	SEC_CONTENT
entropy	SEC_CONTENT
loss	SEC_CONTENT
used	SEC_CONTENT
in	SEC_CONTENT
prior	SEC_CONTENT
work	SEC_CONTENT
with	SEC_CONTENT
rewards	SEC_CONTENT
from	SEC_CONTENT
policy	SEC_CONTENT
gradient	SEC_CONTENT
reinforcement	SEC_CONTENT
learning	SEC_CONTENT
to	SEC_CONTENT
reduce	SEC_CONTENT
exposure	SEC_CONTENT
bias	SEC_CONTENT
.	SEC_END
Our	SEC_START
model	SEC_CONTENT
achieves	SEC_CONTENT
41.16	metric
ROUGE-1	metric
on	SEC_CONTENT
the	SEC_CONTENT
CNN	SEC_CONTENT
/	SEC_CONTENT
Daily	SEC_CONTENT
Mail	SEC_CONTENT
dataset	SEC_CONTENT
.	SEC_CONTENT
Moreover	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
show	SEC_CONTENT
,	SEC_CONTENT
through	SEC_CONTENT
human	SEC_CONTENT
evaluation	SEC_CONTENT
of	SEC_CONTENT
generated	SEC_CONTENT
outputs	SEC_CONTENT
,	SEC_CONTENT
that	SEC_CONTENT
our	SEC_CONTENT
model	SEC_CONTENT
generates	SEC_CONTENT
more	SEC_CONTENT
readable	SEC_CONTENT
summaries	SEC_CONTENT
compared	SEC_CONTENT
to	SEC_CONTENT
other	SEC_CONTENT
abstractive	SEC_CONTENT
approaches	SEC_CONTENT
.	SEC_END
NEURAL	SECTITLE_START
INTRA	SECTITLE_CONTENT
-	SECTITLE_CONTENT
ATTENTION	SECTITLE_CONTENT
MODEL	SECTITLE_END
In	SEC_START
this	SEC_CONTENT
section	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
present	SEC_CONTENT
our	SEC_CONTENT
intra	SEC_CONTENT
-	SEC_CONTENT
attention	SEC_CONTENT
model	SEC_CONTENT
based	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
encoder	SEC_CONTENT
-	SEC_CONTENT
decoder	SEC_CONTENT
network	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
all	SEC_CONTENT
our	SEC_CONTENT
equations	SEC_CONTENT
,	SEC_CONTENT
x	SEC_CONTENT
=	SEC_CONTENT
{	SEC_CONTENT
x	SEC_CONTENT
1	SEC_CONTENT
,	SEC_CONTENT
x	SEC_CONTENT
2	SEC_CONTENT
,	SEC_CONTENT
.	SEC_CONTENT
.	SEC_CONTENT
.	SEC_CONTENT
,	SEC_CONTENT
x	SEC_CONTENT
n	SEC_CONTENT
}	SEC_CONTENT
represents	SEC_CONTENT
the	SEC_CONTENT
sequence	SEC_CONTENT
of	SEC_CONTENT
input	SEC_CONTENT
(	SEC_CONTENT
article	SEC_CONTENT
)	SEC_CONTENT
tokens	SEC_CONTENT
,	SEC_CONTENT
y	SEC_CONTENT
=	SEC_CONTENT
{	SEC_CONTENT
y	SEC_CONTENT
1	SEC_CONTENT
,	SEC_CONTENT
y	SEC_CONTENT
2	SEC_CONTENT
,	SEC_CONTENT
.	SEC_CONTENT
.	SEC_CONTENT
.	SEC_CONTENT
,	SEC_CONTENT
y	SEC_CONTENT
n	SEC_CONTENT
}	SEC_CONTENT
the	SEC_CONTENT
sequence	SEC_CONTENT
of	SEC_CONTENT
output	SEC_CONTENT
(	SEC_CONTENT
summary	SEC_CONTENT
)	SEC_CONTENT
tokens	SEC_CONTENT
,	SEC_CONTENT
and	SEC_CONTENT
denotes	SEC_CONTENT
the	SEC_CONTENT
vector	SEC_CONTENT
concatenation	SEC_CONTENT
operator	SEC_CONTENT
.	SEC_END
Our	SEC_START
model	SEC_CONTENT
reads	SEC_CONTENT
the	SEC_CONTENT
input	SEC_CONTENT
sequence	SEC_CONTENT
with	SEC_CONTENT
a	SEC_CONTENT
bi	SEC_CONTENT
-	SEC_CONTENT
directional	SEC_CONTENT
LSTM	SEC_CONTENT
encoder	SEC_CONTENT
{	SEC_CONTENT
RNN	SEC_CONTENT
e	SEC_CONTENT
fwd	SEC_CONTENT
,	SEC_CONTENT
RNN	SEC_CONTENT
e	SEC_CONTENT
bwd	SEC_CONTENT
}	SEC_CONTENT
computing	SEC_CONTENT
hidden	SEC_CONTENT
states	SEC_END
]	SEC_START
from	SEC_CONTENT
the	SEC_CONTENT
embedding	SEC_CONTENT
vectors	SEC_CONTENT
of	SEC_CONTENT
xi	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
use	SEC_CONTENT
a	SEC_CONTENT
single	SEC_CONTENT
LSTM	SEC_CONTENT
decoder	SEC_CONTENT
RNN	SEC_CONTENT
d	SEC_CONTENT
,	SEC_CONTENT
computing	SEC_CONTENT
hidden	SEC_CONTENT
