title	SECTITLE_END
Grammar	SEC_START
as	SEC_CONTENT
a	SEC_CONTENT
Foreign	SEC_CONTENT
Language	SEC_END
abstract	SECTITLE_END
Syntactic	SEC_START
constituency	task
parsing	task
is	SEC_CONTENT
a	SEC_CONTENT
fundamental	SEC_CONTENT
problem	SEC_CONTENT
in	SEC_CONTENT
natural	SEC_CONTENT
language	SEC_CONTENT
processing	SEC_CONTENT
and	SEC_CONTENT
has	SEC_CONTENT
been	SEC_CONTENT
the	SEC_CONTENT
subject	SEC_CONTENT
of	SEC_CONTENT
intensive	SEC_CONTENT
research	SEC_CONTENT
and	SEC_CONTENT
engineering	SEC_CONTENT
for	SEC_CONTENT
decades	SEC_CONTENT
.	SEC_CONTENT
As	SEC_CONTENT
a	SEC_CONTENT
result	SEC_CONTENT
,	SEC_CONTENT
the	SEC_CONTENT
most	SEC_CONTENT
accurate	SEC_CONTENT
parsers	SEC_CONTENT
are	SEC_CONTENT
domain	SEC_CONTENT
specific	SEC_CONTENT
,	SEC_CONTENT
complex	SEC_CONTENT
,	SEC_CONTENT
and	SEC_CONTENT
inefficient	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
this	SEC_CONTENT
paper	SEC_CONTENT
we	SEC_CONTENT
show	SEC_CONTENT
that	SEC_CONTENT
the	SEC_CONTENT
domain	SEC_CONTENT
agnostic	SEC_CONTENT
attention	SEC_CONTENT
-	SEC_CONTENT
enhanced	SEC_CONTENT
sequence	SEC_CONTENT
-	SEC_CONTENT
to	SEC_CONTENT
-	SEC_CONTENT
sequence	SEC_CONTENT
model	SEC_CONTENT
achieves	SEC_CONTENT
state	SEC_CONTENT
-	SEC_CONTENT
of	SEC_CONTENT
-	SEC_CONTENT
the	SEC_CONTENT
-	SEC_CONTENT
art	SEC_CONTENT
results	SEC_CONTENT
on	SEC_CONTENT
the	task
most	task
widely	task
used	task
syntactic	task
constituency	task
parsing	task
dataset	task
,	SEC_CONTENT
when	SEC_CONTENT
trained	SEC_CONTENT
on	SEC_CONTENT
a	SEC_CONTENT
large	SEC_CONTENT
synthetic	SEC_CONTENT
corpus	SEC_CONTENT
that	SEC_CONTENT
was	SEC_CONTENT
annotated	SEC_CONTENT
using	SEC_CONTENT
existing	SEC_CONTENT
parsers	SEC_CONTENT
.	SEC_CONTENT
It	SEC_CONTENT
also	SEC_CONTENT
matches	SEC_CONTENT
the	SEC_CONTENT
performance	SEC_CONTENT
of	SEC_CONTENT
standard	SEC_CONTENT
parsers	SEC_CONTENT
when	SEC_CONTENT
trained	SEC_CONTENT
only	SEC_CONTENT
on	SEC_CONTENT
a	SEC_CONTENT
small	SEC_CONTENT
human	SEC_CONTENT
-	SEC_CONTENT
annotated	SEC_CONTENT
dataset	SEC_CONTENT
,	SEC_CONTENT
which	SEC_CONTENT
shows	SEC_CONTENT
that	SEC_CONTENT
this	SEC_CONTENT
model	SEC_CONTENT
is	SEC_CONTENT
highly	SEC_CONTENT
data	SEC_CONTENT
-	SEC_CONTENT
efficient	SEC_CONTENT
,	SEC_CONTENT
in	SEC_CONTENT
contrast	SEC_CONTENT
to	SEC_CONTENT
sequence	SEC_CONTENT
-	SEC_CONTENT
to	SEC_CONTENT
-	SEC_CONTENT
sequence	SEC_CONTENT
models	SEC_CONTENT
without	SEC_CONTENT
the	SEC_CONTENT
attention	SEC_CONTENT
mechanism	SEC_CONTENT
.	SEC_CONTENT
Our	SEC_CONTENT
parser	SEC_CONTENT
is	SEC_CONTENT
also	SEC_CONTENT
fast	SEC_CONTENT
,	SEC_CONTENT
processing	SEC_CONTENT
over	SEC_CONTENT
a	SEC_CONTENT
hundred	SEC_CONTENT
sentences	SEC_CONTENT
per	SEC_CONTENT
second	SEC_CONTENT
with	SEC_CONTENT
an	SEC_CONTENT
unoptimized	SEC_CONTENT
CPU	SEC_CONTENT
