title	SECTITLE_END
Factor	SEC_START
-	SEC_CONTENT
based	SEC_CONTENT
Compositional	SEC_CONTENT
Embedding	SEC_CONTENT
Models	SEC_END
abstract	SECTITLE_END
Introduction	SEC_START
Word	SEC_CONTENT
embeddings	SEC_CONTENT
,	SEC_CONTENT
which	SEC_CONTENT
are	SEC_CONTENT
distributed	SEC_CONTENT
word	SEC_CONTENT
representations	SEC_CONTENT
learned	SEC_CONTENT
by	SEC_CONTENT
neural	SEC_CONTENT
language	SEC_CONTENT
models	SEC_CONTENT
[	SEC_CONTENT
1	SEC_CONTENT
,	SEC_CONTENT
2	SEC_CONTENT
,	SEC_CONTENT
3	SEC_CONTENT
]	SEC_CONTENT
,	SEC_CONTENT
have	SEC_CONTENT
been	SEC_CONTENT
shown	SEC_CONTENT
to	SEC_CONTENT
be	SEC_CONTENT
powerful	SEC_CONTENT
word	SEC_CONTENT
representations	SEC_CONTENT
.	SEC_CONTENT
They	SEC_CONTENT
have	SEC_CONTENT
been	SEC_CONTENT
successfully	SEC_CONTENT
applied	SEC_CONTENT
to	SEC_CONTENT
a	SEC_CONTENT
range	SEC_CONTENT
of	SEC_CONTENT
NLP	SEC_CONTENT
tasks	SEC_CONTENT
,	SEC_CONTENT
including	SEC_CONTENT
syntax	SEC_CONTENT
[	SEC_CONTENT
2	SEC_CONTENT
,	SEC_CONTENT
4	SEC_CONTENT
,	SEC_CONTENT
5	SEC_CONTENT
]	SEC_CONTENT
and	SEC_CONTENT
semantics	SEC_CONTENT
[	SEC_CONTENT
6	SEC_CONTENT
,	SEC_CONTENT
7	SEC_CONTENT
,	SEC_CONTENT
8	SEC_CONTENT
]	SEC_CONTENT
.	SEC_END
