title	SECTITLE_END
Conversational	SEC_START
Memory	SEC_CONTENT
Network	SEC_CONTENT
for	SEC_CONTENT
Emotion	task
Recognition	task
in	SEC_CONTENT
Dyadic	SEC_CONTENT
Dialogue	SEC_CONTENT
Videos	SEC_END
abstract	SECTITLE_END
Emotion	SEC_START
recognition	task
in	SEC_CONTENT
conversations	SEC_CONTENT
is	SEC_CONTENT
crucial	SEC_CONTENT
for	SEC_CONTENT
the	SEC_CONTENT
development	SEC_CONTENT
of	SEC_CONTENT
empathetic	SEC_CONTENT
machines	SEC_CONTENT
.	SEC_CONTENT
Present	SEC_CONTENT
methods	SEC_CONTENT
mostly	SEC_CONTENT
ignore	SEC_CONTENT
the	SEC_CONTENT
role	SEC_CONTENT
of	SEC_CONTENT
inter	SEC_CONTENT
-	SEC_CONTENT
speaker	SEC_CONTENT
dependency	SEC_CONTENT
relations	SEC_CONTENT
while	SEC_CONTENT
classifying	SEC_CONTENT
emotions	SEC_CONTENT
in	SEC_CONTENT
conversations	SEC_CONTENT
.	SEC_CONTENT
In	SEC_CONTENT
this	SEC_CONTENT
paper	SEC_CONTENT
,	SEC_CONTENT
we	SEC_CONTENT
address	SEC_CONTENT
recognizing	SEC_CONTENT
utterance	SEC_CONTENT
-	SEC_CONTENT
level	SEC_CONTENT
emotions	SEC_CONTENT
in	SEC_CONTENT
dyadic	SEC_CONTENT
conversational	SEC_CONTENT
videos	SEC_CONTENT
.	SEC_CONTENT
We	SEC_CONTENT
propose	SEC_CONTENT
a	SEC_CONTENT
deep	SEC_CONTENT
neural	SEC_CONTENT
framework	SEC_CONTENT
,	SEC_CONTENT
termed	SEC_CONTENT
conversational	SEC_CONTENT
memory	SEC_CONTENT
network	SEC_CONTENT
,	SEC_CONTENT
which	SEC_CONTENT
leverages	SEC_CONTENT
contextual	SEC_CONTENT
information	SEC_CONTENT
from	SEC_CONTENT
the	SEC_CONTENT
conversation	SEC_CONTENT
history	SEC_CONTENT
.	SEC_CONTENT
The	SEC_CONTENT
framework	SEC_CONTENT
takes	SEC_CONTENT
a	task
multimodal	task
approach	task
comprising	SEC_CONTENT
audio	SEC_CONTENT
,	SEC_CONTENT
visual	SEC_CONTENT
and	SEC_CONTENT
textual	SEC_CONTENT
features	SEC_CONTENT
with	SEC_CONTENT
gated	SEC_CONTENT
recurrent	SEC_CONTENT
units	SEC_CONTENT
to	SEC_CONTENT
model	SEC_CONTENT
past	SEC_CONTENT
utterances	SEC_CONTENT
of	SEC_CONTENT
each	SEC_CONTENT
speaker	SEC_CONTENT
into	SEC_CONTENT
memories	SEC_CONTENT
.	SEC_CONTENT
Such	SEC_CONTENT
memories	SEC_CONTENT
are	SEC_CONTENT
then	SEC_CONTENT
merged	SEC_CONTENT
using	SEC_CONTENT
attention	SEC_CONTENT
-	SEC_CONTENT
based	SEC_CONTENT
hops	SEC_CONTENT
to	SEC_CONTENT
capture	SEC_CONTENT
inter	SEC_CONTENT
-	SEC_CONTENT
speaker	SEC_CONTENT
dependencies	SEC_CONTENT
.	SEC_CONTENT
