title	SECTITLE_END
Character	SEC_START
-	SEC_CONTENT
level	SEC_CONTENT
Convolutional	SEC_CONTENT
Networks	SEC_CONTENT
for	SEC_CONTENT
Text	task
Classification	task
*	SEC_END
abstract	SECTITLE_END
This	SEC_START
article	SEC_CONTENT
offers	SEC_CONTENT
an	SEC_CONTENT
empirical	SEC_CONTENT
exploration	SEC_CONTENT
on	SEC_CONTENT
the	SEC_CONTENT
use	SEC_CONTENT
of	SEC_CONTENT
character	SEC_CONTENT
-	SEC_CONTENT
level	SEC_CONTENT
convolu	SEC_CONTENT
-	SEC_CONTENT
tional	SEC_CONTENT
networks	SEC_CONTENT
(	SEC_CONTENT
ConvNets	SEC_CONTENT
)	SEC_CONTENT
for	SEC_CONTENT
text	task
classification	task
.	SEC_CONTENT
We	SEC_CONTENT
constructed	SEC_CONTENT
several	SEC_CONTENT
large	SEC_CONTENT
-	SEC_CONTENT
scale	SEC_CONTENT
datasets	SEC_CONTENT
to	SEC_CONTENT
show	SEC_CONTENT
that	SEC_CONTENT
character	SEC_CONTENT
-	SEC_CONTENT
level	SEC_CONTENT
convolutional	SEC_CONTENT
networks	SEC_CONTENT
could	SEC_CONTENT
achieve	SEC_CONTENT
state	SEC_CONTENT
-	SEC_CONTENT
of	SEC_CONTENT
-	SEC_CONTENT
the	SEC_CONTENT
-	SEC_CONTENT
art	SEC_CONTENT
or	SEC_CONTENT
competitive	SEC_CONTENT
results	SEC_CONTENT
.	SEC_CONTENT
Comparisons	SEC_CONTENT
are	SEC_CONTENT
offered	SEC_CONTENT
against	SEC_CONTENT
traditional	SEC_CONTENT
models	SEC_CONTENT
such	SEC_CONTENT
as	SEC_CONTENT
bag	SEC_CONTENT
of	SEC_CONTENT
words	SEC_CONTENT
,	SEC_CONTENT
n	SEC_CONTENT
-	SEC_CONTENT
grams	SEC_CONTENT
and	SEC_CONTENT
their	SEC_CONTENT
TFIDF	SEC_CONTENT
variants	SEC_CONTENT
,	SEC_CONTENT
and	SEC_CONTENT
